39.47.51.7 - - [10/Aug/2013:05:40:55 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Dalvik/1.6.0 (Linux; U; Android 4.1.1; A50 Build/JRO03C)"
180.76.5.151 - - [10/Aug/2013:06:10:37 -0700] "GET /wordpress/?tag=r HTTP/1.1" 200 11041 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
122.161.3.173 - - [10/Aug/2013:06:48:10 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "-" "Mozilla/5.0 (iPad; CPU OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A4449a Safari/9537.53"
221.120.246.14 - - [10/Aug/2013:06:57:57 -0700] "GET /shortWork/LocationStills/Slides/indiawest1.JPG HTTP/1.1" 200 525970 "http://www.google.com.pk/search?ei=hkYGUqexLeTeyAGdlIAY&q=raw+india&oq=raw+i&gs_l=mobile-gws-serp.1.0.0l5.22896.24396.0.26854.2.2.0.0.0.0.1287.2297.7-2.2.0....0...1c.1.24.mobile-gws-serp..0.2.2294.LRLFUI8bSnc" "Mozilla/5.0 (Linux; Android 4.0.4; A9 Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
66.249.73.113 - - [10/Aug/2013:07:10:20 -0700] "GET /robots.txt HTTP/1.1" 302 223 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:10:21 -0700] "GET /onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5 HTTP/1.1" 200 15864 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:20:35 -0700] "GET /onlineconf/styles/bothSidebars.css HTTP/1.1" 200 485 "http://google.com/onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:20:36 -0700] "GET /onlineconf/styles/common.css HTTP/1.1" 200 4598 "http://google.com/onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:20:38 -0700] "GET /onlineconf/plugins/themes/steel/steel.css HTTP/1.1" 200 1377 "http://google.com/onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:20:41 -0700] "GET /onlineconf/lib/pkp/styles/themes/default/pnotify.css HTTP/1.1" 200 1512 "http://google.com/onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.113 - - [10/Aug/2013:07:20:44 -0700] "GET /onlineconf/styles/leftSidebar.css HTTP/1.1" 200 697 "http://google.com/onlineconf/index.php/HCInnovation2013/summit/schedConf/presentations?searchInitial=R&track=5" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
